SpecificDate,Route,DeliveryDay,Store,City,MilesFromBoulder,ItemCode,Product,PredictedDemand,RecommendedDrop,CurrentDrop,SKUTier,RiskFlag,ShelfCap,ChangeFromCurrent
2026-03-31,756,Friday,Safeway *SBT ons #0892-3840 E.,Thornton,22,4120,CO RO THIN RM SOUR,3.0,1,1,STRONG,OK,4.0,0
2025-12-30,756,Friday,Safeway *SBT ons #0892-3840 E.,Thornton,22,4120,CO RO THIN RM SOUR  ,3.0,1,2,STRONG,OK,4.0,-1
2026-03-31,756,Friday,Safeway *SBT ons #0892-3840 E.,Thornton,22,9531,GF BRIOCHE BURGER BZ,1.0,1,0,MODERATE,WATCH,4.0,1
2025-12-29,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,9530,CO GF Briouche Loaf ,1.0,1,0,STRONG,OK,4.0,1
2025-12-29,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,2040,CO RO Country Morn  ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-29,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,9500,CO RO GF HOME ORIGI ,1.0,1,0,STRONG,OK,4.0,1
2025-12-29,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,9602,CO RO GF Super Seed ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-24,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,2060,CO RO Honey Sweet   ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-29,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-29,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,2120,CO RO Rocky Mt Sour ,5.0,5,4,STRONG,OK,5.0,1
2025-12-29,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,4110,CO RO THIN HON WHT  ,1.0,1,0,MODERATE,WATCH,4.0,1
2025-12-29,756,Friday,Safeway *SBT  #1998-W. 80th,Arvada,18,4120,CO RO THIN RM SOUR  ,4.0,1,1,STRONG,OK,4.0,0
2026-03-19,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,9530,CO GF Briouche Loaf,3.0,3,1,STRONG,OK,4.0,2
2026-03-26,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2026-03-23,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,2040,CO RO Country Morn,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-16,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,9502,CO RO GF HOME MULTI,2.0,2,1,STRONG,OK,4.0,1
2026-03-30,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-26,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,9450,CO RO GF SOURDOUGH,5.0,4,2,STRONG,OK,4.0,2
2026-03-26,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,9602,CO RO GF Super Seed,2.0,2,3,MODERATE,WATCH,4.0,-1
2026-03-30,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,2060,CO RO Honey Sweet,2.0,2,2,STRONG,OK,5.0,0
2026-02-16,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,2100,CO RO Multigrain Oat,1.0,1,0,MODERATE,WATCH,5.0,1
2026-03-30,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,2120,CO RO Rocky Mt Sour,3.0,3,4,STRONG,OK,5.0,-1
2026-03-16,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,4110,CO RO THIN HON WHT,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-30,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,4120,CO RO THIN RM SOUR,1.0,1,1,STRONG,OK,4.0,0
2026-03-12,756,Friday,Safeway *SBT #1998-W. 80th,Arvada,18,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-17,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,9530,CO GF Briouche Loaf,2.0,2,1,STRONG,OK,4.0,1
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,2040,CO RO Country Morn,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,2352,CO RO Crckd Wht Sour,2.0,2,1,MODERATE,WATCH,5.0,1
2026-02-03,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,9502,CO RO GF HOME MULTI,1.0,1,0,STRONG,OK,4.0,1
2026-03-27,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,9500,CO RO GF HOME ORIGI,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,9450,CO RO GF SOURDOUGH,2.0,2,2,STRONG,OK,4.0,0
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,9602,CO RO GF Super Seed,2.0,2,1,STRONG,OK,4.0,1
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,2060,CO RO Honey Sweet,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,2120,CO RO Rocky Mt Sour,3.0,3,4,STRONG,OK,5.0,-1
2026-03-31,757,Wednesday,Safeway *SBT #1479-Wadsworth,Wheat Ridge,30,4120,CO RO THIN RM SOUR,3.0,1,2,STRONG,OK,4.0,-1
2025-12-30,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,9530,CO GF Briouche Loaf ,2.0,2,1,STRONG,OK,4.0,1
2025-12-30,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-30,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,2040,CO RO Country Morn  ,2.0,2,2,MODERATE,WATCH,5.0,0
2025-12-27,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-30,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,9500,CO RO GF HOME ORIGI ,1.0,1,1,STRONG,OK,4.0,0
2025-12-30,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,9450,CO RO GF SOURDOUGH  ,3.0,3,1,STRONG,OK,4.0,2
2025-12-27,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,9602,CO RO GF Super Seed ,1.0,1,3,STRONG,OK,4.0,-2
2025-12-27,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,2100,CO RO Multigrain Oat,2.0,2,1,MODERATE,WATCH,5.0,1
2025-12-30,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,2120,CO RO Rocky Mt Sour ,7.0,5,6,STRONG,OK,5.0,-1
2025-12-30,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,4120,CO RO THIN RM SOUR  ,5.0,2,4,STRONG,OK,4.0,-2
2025-12-27,757,Wednesday,Safeway *SBT  #244-Denver,Denver,28,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-20,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2026-03-31,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2040,CO RO Country Morn,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-31,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2352,CO RO Crckd Wht Sour,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-27,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-31,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-27,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2060,CO RO Honey Sweet,2.0,2,1,STRONG,OK,5.0,1
2026-03-31,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2100,CO RO Multigrain Oat,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-31,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2120,CO RO Rocky Mt Sour,3.0,3,6,STRONG,OK,5.0,-3
2026-03-31,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,4120,CO RO THIN RM SOUR,3.0,1,3,STRONG,OK,4.0,-2
2026-03-27,757,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-27,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,2160,CO RO 100% Bread WW,3.0,3,4,STRONG,OK,5.0,-1
2026-03-20,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,2040,CO RO Country Morn,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,2060,CO RO Honey Sweet,2.0,2,2,STRONG,OK,5.0,0
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,2100,CO RO Multigrain Oat,5.0,5,2,MODERATE,WATCH,5.0,3
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,2120,CO RO Rocky Mt Sour,8.0,5,4,STRONG,OK,5.0,1
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,4120,CO RO THIN RM SOUR,2.0,1,4,STRONG,OK,4.0,-3
2026-03-31,757,Wednesday,Safeway *SBT #244-Denver,Denver,28,9531,GF BRIOCHE BURGER BZ,2.0,2,1,MODERATE,WATCH,4.0,1
2025-12-27,757,Friday,Safeway *SBT  #1479-Wadsworth,Wheat Ridge,30,9530,CO GF Briouche Loaf ,2.0,2,1,STRONG,OK,4.0,1
2025-12-30,757,Friday,Safeway *SBT  #1479-Wadsworth,Wheat Ridge,30,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-30,757,Friday,Safeway *SBT  #1479-Wadsworth,Wheat Ridge,30,2040,CO RO Country Morn  ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-27,757,Friday,Safeway *SBT  #1479-Wadsworth,Wheat Ridge,30,9500,CO RO GF HOME ORIGI ,2.0,2,1,STRONG,OK,4.0,1
2025-12-30,757,Friday,Safeway *SBT  #1479-Wadsworth,Wheat Ridge,30,9450,CO RO GF SOURDOUGH  ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,757,Friday,Safeway *SBT  #1479-Wadsworth,Wheat Ridge,30,9602,CO RO GF Super Seed ,2.0,2,2,MODERATE,WATCH,4.0,0
2025-12-30,757,Friday,Safeway *SBT  #1479-Wadsworth,Wheat Ridge,30,2120,CO RO Rocky Mt Sour ,3.0,3,4,STRONG,OK,5.0,-1
2025-12-30,757,Friday,Safeway *SBT  #1479-Wadsworth,Wheat Ridge,30,4120,CO RO THIN RM SOUR  ,4.0,2,3,STRONG,OK,4.0,-1
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,9530,CO GF Briouche Loaf ,4.0,4,2,STRONG,OK,4.0,2
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,2160,CO RO 100% Bread WW ,1.0,1,0,STRONG,OK,5.0,1
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,2040,CO RO Country Morn  ,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,9500,CO RO GF HOME ORIGI ,3.0,3,4,STRONG,OK,4.0,-1
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,9450,CO RO GF SOURDOUGH  ,1.0,1,4,STRONG,OK,4.0,-3
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,9602,CO RO GF Super Seed ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,2060,CO RO Honey Sweet   ,2.0,2,2,STRONG,OK,5.0,0
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,2120,CO RO Rocky Mt Sour ,3.0,3,2,STRONG,OK,5.0,1
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,4120,CO RO THIN RM SOUR  ,4.0,1,4,STRONG,OK,4.0,-3
2025-12-27,758,Wednesday,Safeway *SBT  #1599-W. Ken Car,Littleton,32,9531,GF BRIOCHE BURGER BZ,1.0,1,3,MODERATE,WATCH,4.0,-2
2026-03-31,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2026-03-31,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,2040,CO RO Country Morn,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-13,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-31,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,9500,CO RO GF HOME ORIGI,1.0,1,4,STRONG,OK,4.0,-3
2026-03-27,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,9450,CO RO GF SOURDOUGH,1.0,1,1,STRONG,OK,4.0,0
2026-03-24,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,9602,CO RO GF Super Seed,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,2060,CO RO Honey Sweet,4.0,4,1,STRONG,OK,5.0,3
2026-03-20,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-31,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,2120,CO RO Rocky Mt Sour,3.0,3,4,STRONG,OK,5.0,-1
2026-03-31,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,4120,CO RO THIN RM SOUR,3.0,1,2,STRONG,OK,4.0,-1
2026-03-20,758,Wednesday,Safeway *SBT #1599-W. Ken Car,Littleton,32,9531,GF BRIOCHE BURGER BZ,2.0,2,2,MODERATE,WATCH,4.0,0
2026-03-27,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,2160,CO RO 100% Bread WW,2.0,2,2,STRONG,OK,5.0,0
2026-03-27,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,2352,CO RO Crckd Wht Sour,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-31,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,9500,CO RO GF HOME ORIGI,4.0,4,2,STRONG,OK,4.0,2
2026-03-31,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-06,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,9602,CO RO GF Super Seed,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,2060,CO RO Honey Sweet,1.0,1,2,STRONG,OK,5.0,-1
2026-03-27,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,2120,CO RO Rocky Mt Sour,3.0,3,4,STRONG,OK,5.0,-1
2026-03-31,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,4120,CO RO THIN RM SOUR,3.0,1,4,STRONG,OK,4.0,-3
2026-03-27,758,Wednesday,Safeway *SBT #27-S. Kipling,Littleton,32,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-27,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,9530,CO GF Briouche Loaf ,3.0,3,2,STRONG,OK,4.0,1
2025-12-30,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-30,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,2040,CO RO Country Morn  ,2.0,2,2,MODERATE,WATCH,5.0,0
2025-12-30,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,9500,CO RO GF HOME ORIGI ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,9450,CO RO GF SOURDOUGH  ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,9602,CO RO GF Super Seed ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-27,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,2060,CO RO Honey Sweet   ,5.0,5,2,MODERATE,WATCH,5.0,3
2025-12-30,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-30,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,2120,CO RO Rocky Mt Sour ,4.0,4,6,STRONG,OK,5.0,-2
2025-12-30,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,4120,CO RO THIN RM SOUR  ,2.0,1,2,STRONG,OK,4.0,-1
2025-12-27,758,Wednesday,Safeway *SBT  #10-S. Hwy 74,Evergreen,30,9531,GF BRIOCHE BURGER BZ,3.0,3,2,MODERATE,WATCH,4.0,1
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,2160,CO RO 100% Bread WW ,3.0,3,2,STRONG,OK,5.0,1
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,2040,CO RO Country Morn  ,3.0,3,3,MODERATE,WATCH,5.0,0
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,9500,CO RO GF HOME ORIGI ,3.0,3,2,STRONG,OK,4.0,1
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,9450,CO RO GF SOURDOUGH  ,3.0,3,2,STRONG,OK,4.0,1
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,9602,CO RO GF Super Seed ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,2060,CO RO Honey Sweet   ,3.0,3,3,STRONG,OK,5.0,0
2025-12-27,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,2100,CO RO Multigrain Oat,1.0,1,3,MODERATE,WATCH,5.0,-2
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,2120,CO RO Rocky Mt Sour ,7.0,5,6,STRONG,OK,5.0,-1
2025-12-30,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,4120,CO RO THIN RM SOUR  ,5.0,1,4,STRONG,OK,4.0,-3
2025-12-27,758,Wednesday,Safeway *SBT  #2792-Main,Conifer,30,9531,GF BRIOCHE BURGER BZ,1.0,1,0,MODERATE,WATCH,4.0,1
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,2040,CO RO Country Morn  ,2.0,2,0,MODERATE,WATCH,5.0,2
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,2352,CO RO Crckd Wht Sour,2.0,2,0,MODERATE,WATCH,5.0,2
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,9450,CO RO GF SOURDOUGH  ,3.0,3,2,STRONG,OK,4.0,1
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,9602,CO RO GF Super Seed ,2.0,2,3,STRONG,OK,4.0,-1
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,2060,CO RO Honey Sweet   ,3.0,3,4,STRONG,OK,5.0,-1
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,2100,CO RO Multigrain Oat,1.0,1,4,MODERATE,WATCH,5.0,-3
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,2120,CO RO Rocky Mt Sour ,2.0,2,5,STRONG,OK,5.0,-3
2025-12-29,758,Wednesday,Safeway *SBT  #322-Jackson,Golden,30,4120,CO RO THIN RM SOUR  ,2.0,1,3,STRONG,OK,4.0,-2
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-24,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,2160,CO RO 100% Bread WW,4.0,4,2,STRONG,OK,5.0,2
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-02-06,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,9502,CO RO GF HOME MULTI,1.0,1,0,STRONG,OK,4.0,1
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,9500,CO RO GF HOME ORIGI,3.0,3,2,STRONG,OK,4.0,1
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,9450,CO RO GF SOURDOUGH,1.0,1,4,STRONG,OK,4.0,-3
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,9602,CO RO GF Super Seed,1.0,1,2,STRONG,OK,4.0,-1
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,2060,CO RO Honey Sweet,1.0,1,0,STRONG,OK,5.0,1
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,2120,CO RO Rocky Mt Sour,4.0,4,2,STRONG,OK,5.0,2
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,4120,CO RO THIN RM SOUR,1.0,1,4,STRONG,OK,4.0,-3
2026-03-27,758,Wednesday,Safeway *SBT #10-S. Hwy 74,Evergreen,30,9531,GF BRIOCHE BURGER BZ,2.0,2,2,MODERATE,WATCH,4.0,0
2026-03-27,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,2160,CO RO 100% Bread WW,4.0,4,2,STRONG,OK,5.0,2
2026-03-27,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,2040,CO RO Country Morn,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-24,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,9500,CO RO GF HOME ORIGI,1.0,1,3,STRONG,OK,4.0,-2
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,9602,CO RO GF Super Seed,3.0,3,2,STRONG,OK,4.0,1
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,2060,CO RO Honey Sweet,2.0,2,2,STRONG,OK,5.0,0
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,2120,CO RO Rocky Mt Sour,6.0,5,2,STRONG,OK,5.0,3
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,4120,CO RO THIN RM SOUR,5.0,1,2,STRONG,OK,4.0,-1
